,Date,RainTomorrow
6286,2008/11/1,No
6287,2015/3/11,No
6288,2016/11/13,No
6289,2012/1/9,Yes
6290,2011/5/2,No
6291,2014/12/12,No
6292,2015/12/29,No
6293,2014/10/8,No
6294,2012/2/18,No
6295,2012/6/17,Yes
6296,2015/8/15,No
6297,2011/10/23,Yes
6298,2012/2/17,No
6299,2015/4/13,No
6300,2010/3/10,Yes
6301,2011/10/9,Yes
6302,2014/1/24,No
6303,2015/3/15,No
6304,2013/4/13,No
6305,2017/4/23,No
6306,2015/2/26,No
6307,2015/6/7,No
6308,2013/4/26,No
6309,2016/4/29,No
6310,2016/11/23,No
6311,2017/2/8,No
6312,2011/9/23,No
6313,2009/11/14,No
6314,2017/3/23,Yes
6315,2015/3/6,No
6316,2012/2/26,No
6317,2010/5/15,No
6318,2016/2/6,No
6319,2016/10/11,No
6320,2016/8/21,Yes
6321,2012/10/21,No
6322,2016/8/18,No
6323,2017/4/18,No
6324,2008/11/28,Yes
6325,2012/3/16,No
6326,2009/1/22,Yes
6327,2016/11/18,No
6328,2015/2/12,No
6329,2014/6/20,No
6330,2010/7/26,No
6331,2016/11/24,No
6332,2009/4/5,Yes
6333,2013/4/5,No
6334,2009/3/30,No
6335,2015/5/6,No
6336,2009/4/17,No
6337,2014/11/11,No
6338,2011/11/7,No
6339,2010/8/1,No
6340,2009/12/24,No
6341,2013/7/23,No
6342,2016/7/29,No
6343,2009/11/4,No
6344,2012/11/23,Yes
6345,2016/6/14,No
6346,2013/5/25,No
6347,2015/5/15,No
6348,2009/3/12,No
6349,2010/6/24,No
6350,2012/5/10,No
6351,2013/8/2,No
6352,2017/1/3,No
6353,2016/9/24,No
6354,2014/8/15,No
6355,2014/6/28,No
6356,2017/6/18,No
6357,2015/3/26,No
6358,2016/1/24,No
6359,2015/1/30,No
6360,2011/10/11,No
6361,2009/6/21,No
6362,2016/11/12,No
6363,2013/8/23,No
6364,2016/12/31,No
6365,2016/11/23,No
6366,2009/5/8,No
6367,2016/11/9,No
6368,2017/1/31,No
6369,2014/9/12,No
6370,2012/8/12,No
6371,2008/12/14,No
6372,2010/4/22,No
6373,2009/8/3,No
6374,2012/9/16,No
6375,2009/8/6,No
6376,2011/6/17,No
6377,2017/1/4,No
6378,2015/2/18,No
6379,2010/11/9,No
6380,2017/2/23,No
6381,2015/1/26,No
6382,2017/2/23,No
6383,2011/6/19,No
6384,2012/11/30,No
6385,2012/11/27,No
6386,2015/4/3,Yes
6387,2009/1/23,No
6388,2011/10/7,No
6389,2017/3/21,No
6390,2013/5/19,No
6391,2015/10/11,No
6392,2016/2/24,No
6393,2015/6/21,No
6394,2010/9/6,No
6395,2016/12/9,No
6396,2010/6/2,No
6397,2014/10/12,No
6398,2016/8/5,No
6399,2010/5/31,No
6400,2011/3/12,No
6401,2011/2/3,Yes
6402,2013/3/21,No
6403,2009/8/15,No
6404,2012/1/12,No
6405,2010/3/31,No
6406,2016/3/20,No
6407,2015/4/9,No
6408,2016/12/4,No
6409,2011/10/30,No
6410,2012/3/18,Yes
6411,2017/1/8,No
6412,2011/7/7,No
6413,2017/4/7,No
6414,2016/8/13,No
6415,2015/8/20,No
6416,2011/5/12,No
6417,2013/3/11,Yes
6418,2010/3/4,No
6419,2009/5/14,No
6420,2016/6/1,Yes
6421,2015/3/1,No
6422,2014/11/2,No
6423,2017/4/11,No
6424,2016/8/7,No
6425,2013/12/18,No
6426,2016/7/22,No
6427,2008/7/26,No
6428,2014/4/7,No
6429,2013/12/11,No
6430,2016/3/13,No
6431,2012/9/13,No
6432,2015/7/26,No
6433,2011/6/20,No
6434,2011/8/23,No
6435,2013/7/23,No
6436,2011/11/10,No
6437,2014/8/11,No
6438,2013/6/4,No
6439,2013/8/27,No
6440,2012/7/23,Yes
6441,2015/12/21,No
6442,2017/5/7,No
6443,2013/7/26,No
6444,2010/4/5,No
6445,2014/8/15,No
6446,2012/1/12,No
6447,2016/2/16,No
6448,2016/12/30,No
6449,2012/1/9,No
6450,2014/10/22,Yes
6451,2014/9/25,No
6452,2009/5/3,No
6453,2010/3/9,No
6454,2016/2/19,No
6455,2013/4/30,No
6456,2014/1/10,No
6457,2009/8/10,No
6458,2009/12/2,No
6459,2010/6/29,Yes
6460,2011/6/9,Yes
6461,2010/12/10,No
6462,2010/9/21,No
6463,2014/8/25,No
6464,2013/9/19,Yes
6465,2011/3/24,No
6466,2017/3/1,No
6467,2011/1/31,No
6468,2015/7/18,No
6469,2009/10/27,No
6470,2011/3/21,Yes
6471,2009/7/17,No
6472,2013/7/31,No
6473,2011/10/30,No
6474,2011/1/23,No
6475,2010/6/22,No
6476,2016/6/16,No
6477,2010/6/21,No
6478,2011/10/22,No
6479,2010/5/9,No
6480,2009/11/17,No
6481,2013/11/25,Yes
6482,2017/4/2,No
6483,2014/4/2,No
6484,2011/3/2,No
6485,2015/7/27,No
6486,2015/7/8,No
6487,2017/3/4,Yes
6488,2012/9/11,No
6489,2017/3/5,Yes
6490,2011/2/25,No
6491,2013/12/26,No
6492,2015/6/8,No
6493,2011/8/31,No
6494,2013/3/16,Yes
6495,2009/4/6,No
6496,2013/7/6,No
6497,2009/6/5,No
6498,2014/7/22,No
6499,2017/3/8,No
6500,2013/4/12,No
6501,2010/5/10,No
6502,2016/11/28,No
6503,2010/3/7,Yes
6504,2011/3/25,No
6505,2016/4/16,No
6506,2010/7/18,No
6507,2017/1/29,No
6508,2010/6/27,No
6509,2011/7/2,No
6510,2009/1/11,No
6511,2011/11/15,No
6512,2010/2/13,No
6513,2014/11/18,No
6514,2014/4/23,No
6515,2009/5/8,No
6516,2014/9/29,No
6517,2016/11/22,No
6518,2017/1/16,No
6519,2014/5/20,No
6520,2014/10/14,No
6521,2008/12/5,No
6522,2014/3/18,No
6523,2012/10/4,No
6524,2011/6/13,No
6525,2013/6/26,Yes
6526,2013/11/8,No
6527,2015/3/20,No
6528,2016/5/9,Yes
6529,2011/3/18,No
6530,2015/7/24,No
6531,2009/2/24,Yes
6532,2015/1/13,Yes
6533,2016/4/10,No
6534,2012/4/5,No
6535,2015/4/10,No
6536,2009/2/24,No
6537,2012/4/12,No
6538,2016/3/15,No
6539,2013/3/26,No
6540,2015/4/30,Yes
6541,2015/9/3,No
6542,2016/12/10,No
6543,2015/5/30,No
6544,2013/6/13,Yes
6545,2010/11/5,No
6546,2009/7/24,No
6547,2012/11/7,Yes
6548,2011/10/6,Yes
6549,2015/6/29,No
6550,2014/8/1,No
6551,2012/5/9,No
6552,2011/2/4,Yes
6553,2012/9/11,No
6554,2009/8/14,No
6555,2012/6/1,No
6556,2016/10/6,No
6557,2012/6/4,No
6558,2009/3/7,No
6559,2016/11/20,No
6560,2013/6/8,No
6561,2014/4/2,No
6562,2009/12/30,No
6563,2011/12/26,No
6564,2013/6/20,No
6565,2010/9/2,No
6566,2013/11/23,Yes
6567,2011/10/14,No
6568,2014/8/29,Yes
6569,2010/10/23,No
6570,2012/5/24,Yes
6571,2012/1/4,No
6572,2015/1/23,No
6573,2013/9/3,No
6574,2010/4/22,No
6575,2013/12/31,No
6576,2012/5/29,No
6577,2010/12/19,No
6578,2013/9/10,No
6579,2010/1/16,No
6580,2009/2/26,No
6581,2016/12/19,No
6582,2009/6/4,Yes
6583,2017/4/22,No
6584,2012/10/4,No
6585,2017/6/21,No
6586,2013/5/21,No
6587,2013/11/30,No
6588,2013/7/16,No
6589,2016/1/13,No
6590,2010/9/10,No
6591,2017/6/20,No
6592,2014/8/16,No
6593,2015/4/22,No
6594,2009/11/4,No
6595,2015/6/16,Yes
6596,2015/9/8,No
6597,2014/2/6,No
6598,2012/1/9,No
6599,2013/3/10,No
6600,2010/8/9,No
6601,2015/12/14,No
6602,2011/5/13,No
6603,2015/12/5,No
6604,2014/3/13,No
6605,2011/6/9,No
6606,2014/4/3,No
6607,2009/4/19,No
6608,2013/8/9,No
6609,2015/5/24,No
6610,2008/9/9,No
6611,2012/2/26,No
6612,2009/2/6,No
6613,2015/2/24,No
6614,2011/2/23,No
6615,2015/6/24,No
6616,2012/10/17,No
6617,2017/3/26,No
6618,2016/12/26,Yes
6619,2010/3/29,No
6620,2012/3/28,No
6621,2010/7/3,No
6622,2009/6/16,No
6623,2014/4/5,No
6624,2010/9/26,No
6625,2009/4/19,No
6626,2012/6/4,No
6627,2014/5/12,No
6628,2010/3/24,No
6629,2009/11/7,No
6630,2011/11/4,No
6631,2014/12/13,No
6632,2009/4/14,No
6633,2011/2/8,Yes
6634,2010/5/1,Yes
6635,2013/12/8,No
6636,2017/6/5,No
6637,2016/9/3,No
6638,2010/9/8,Yes
6639,2013/12/20,No
6640,2016/11/3,No
6641,2010/2/24,No
6642,2016/1/3,Yes
6643,2010/12/11,No
6644,2015/8/9,No
6645,2012/10/6,No
6646,2015/2/7,No
6647,2010/10/27,No
6648,2010/10/1,No
6649,2013/5/7,No
6650,2015/11/8,Yes
6651,2014/2/23,Yes
6652,2016/12/6,Yes
6653,2014/6/6,No
6654,2013/8/16,No
6655,2010/1/22,No
6656,2015/6/2,No
6657,2015/9/5,No
6658,2010/12/27,No
6659,2016/5/9,No
6660,2011/2/24,No
6661,2016/3/25,No
6662,2013/8/8,No
6663,2016/3/28,No
6664,2009/8/13,No
6665,2009/7/6,No
6666,2013/8/1,No
6667,2016/11/7,Yes
6668,2013/3/16,No
6669,2016/3/6,No
6670,2016/3/7,No
6671,2016/1/28,No
6672,2015/8/7,No
6673,2015/6/9,No
6674,2016/9/2,Yes
6675,2009/12/12,No
6676,2013/3/6,No
6677,2014/2/10,No
6678,2013/6/18,No
6679,2014/4/30,No
6680,2013/6/25,No
6681,2011/6/20,No
6682,2010/8/11,Yes
6683,2009/11/7,No
6684,2015/5/31,Yes
6685,2013/1/9,No
6686,2017/5/21,No
6687,2015/12/22,No
6688,2017/4/26,No
6689,2012/5/8,No
6690,2015/1/1,No
6691,2017/3/30,Yes
6692,2014/6/19,No
6693,2012/8/10,No
6694,2014/1/16,Yes
6695,2015/3/13,Yes
6696,2013/4/14,No
6697,2014/8/18,No
6698,2010/6/24,No
6699,2012/2/26,No
6700,2014/12/6,Yes
6701,2017/3/21,No
6702,2012/2/13,No
6703,2012/4/22,Yes
6704,2013/11/9,No
6705,2015/7/8,No
6706,2012/10/25,No
6707,2010/2/28,No
6708,2011/11/29,No
6709,2008/12/25,No
6710,2011/6/3,No
6711,2016/8/5,No
6712,2013/4/16,No
6713,2015/7/14,No
6714,2011/5/4,No
6715,2012/6/19,No
6716,2013/11/3,No
6717,2009/11/1,No
6718,2012/1/9,No
6719,2012/3/21,No
6720,2017/3/20,Yes
6721,2010/7/2,No
6722,2015/5/29,No
6723,2016/1/5,No
6724,2011/1/27,No
6725,2017/2/1,No
6726,2012/7/26,No
6727,2010/12/18,No
6728,2016/5/8,Yes
6729,2013/1/16,No
6730,2009/5/4,No
6731,2009/2/20,No
6732,2008/9/1,No
6733,2013/4/12,No
6734,2014/6/15,No
6735,2015/10/1,No
6736,2008/10/13,No
6737,2014/9/17,No
6738,2016/6/9,No
6739,2012/11/10,No
6740,2010/3/3,No
6741,2014/9/15,No
6742,2013/6/24,No
6743,2008/5/28,No
6744,2013/12/16,No
6745,2017/3/24,No
6746,2010/9/9,Yes
6747,2011/12/22,No
6748,2016/3/12,No
6749,2014/1/8,No
6750,2012/8/7,No
6751,2015/9/16,No
6752,2009/12/23,Yes
6753,2011/1/12,No
6754,2012/11/15,No
6755,2010/1/19,No
6756,2009/7/6,No
6757,2010/9/13,No
6758,2009/10/11,No
6759,2014/5/16,No
6760,2008/12/8,No
6761,2012/6/17,No
6762,2016/2/22,No
6763,2015/9/20,No
6764,2014/8/16,No
6765,2014/12/26,No
6766,2015/11/26,No
6767,2017/3/24,Yes
6768,2013/12/15,No
6769,2015/4/10,No
6770,2012/6/24,No
6771,2011/3/9,No
6772,2012/4/14,No
6773,2016/2/7,No
6774,2015/10/31,No
6775,2017/5/27,No
6776,2017/6/3,No
6777,2009/1/30,No
6778,2014/11/11,No
6779,2013/1/13,No
6780,2014/2/16,No
6781,2016/12/27,Yes
6782,2015/7/14,No
6783,2012/7/2,No
6784,2011/3/22,No
6785,2010/11/23,No
6786,2014/2/17,No
6787,2014/11/19,No
6788,2015/12/15,No
6789,2016/8/23,No
6790,2009/9/29,Yes
6791,2014/3/26,No
6792,2011/5/24,No
6793,2016/1/4,Yes
6794,2012/8/22,No
6795,2015/10/5,No
6796,2010/1/7,No
6797,2013/3/16,No
6798,2010/1/13,No
6799,2013/7/16,No
6800,2013/12/18,No
6801,2011/2/2,No
6802,2010/5/19,No
6803,2009/1/6,No
6804,2015/3/22,No
6805,2010/11/13,No
6806,2014/11/2,No
6807,2013/7/8,No
6808,2017/5/21,No
6809,2013/11/8,No
6810,2015/12/24,No
6811,2014/8/6,No
6812,2014/4/7,No
6813,2009/3/15,No
6814,2016/3/25,No
6815,2015/6/9,No
6816,2013/5/30,Yes
6817,2011/9/26,No
6818,2011/6/1,No
6819,2009/10/22,No
6820,2012/8/30,No
6821,2013/7/2,No
6822,2008/4/4,No
6823,2013/7/22,No
6824,2017/4/20,No
6825,2010/1/18,No
6826,2012/10/21,No
6827,2013/5/31,Yes
6828,2009/2/5,No
6829,2011/8/17,No
6830,2016/7/4,No
6831,2017/6/23,No
6832,2011/2/28,No
6833,2017/3/6,No
6834,2011/12/12,No
6835,2009/9/8,No
6836,2009/7/14,No
6837,2016/4/5,No
6838,2009/9/1,No
6839,2016/6/20,Yes
6840,2012/4/21,No
6841,2009/12/4,No
6842,2015/10/4,No
6843,2014/9/20,No
6844,2011/12/21,No
6845,2013/3/2,Yes
6846,2015/9/3,No
6847,2014/8/30,No
6848,2011/10/28,Yes
6849,2009/8/13,No
6850,2011/6/3,No
6851,2012/2/9,No
6852,2016/5/28,No
6853,2016/6/6,Yes
6854,2012/9/29,No
6855,2016/11/23,No
6856,2016/7/19,No
6857,2013/10/28,No
6858,2011/10/25,No
6859,2010/5/15,No
6860,2012/11/25,No
6861,2017/5/7,No
6862,2013/10/29,Yes
6863,2013/12/23,Yes
6864,2012/1/6,No
6865,2015/10/27,No
6866,2016/1/10,No
6867,2009/3/18,No
6868,2014/1/11,No
6869,2011/10/16,No
6870,2010/12/7,Yes
6871,2009/11/17,No
6872,2009/9/27,No
6873,2015/7/7,Yes
6874,2011/5/3,No
6875,2015/2/1,No
6876,2013/11/13,No
6877,2015/4/19,No
6878,2016/1/15,No
6879,2015/2/17,No
6880,2015/10/21,No
6881,2016/7/14,No
6882,2009/2/26,No
6883,2011/10/21,No
6884,2011/2/10,Yes
6885,2011/12/27,Yes
6886,2015/6/2,No
6887,2015/9/1,No
6888,2014/7/18,No
6889,2015/5/11,No
6890,2010/10/11,No
6891,2014/12/20,No
6892,2010/6/17,No
6893,2011/6/30,Yes
6894,2014/1/12,No
6895,2012/8/5,Yes
6896,2009/5/8,Yes
6897,2016/9/23,No
6898,2017/2/1,No
6899,2014/10/23,No
6900,2016/5/20,No
6901,2013/12/18,No
6902,2010/8/12,No
6903,2014/7/11,No
6904,2011/10/8,Yes
6905,2009/2/26,No
6906,2010/12/30,No
6907,2013/9/3,No
6908,2013/9/15,No
6909,2016/1/11,No
6910,2013/12/24,No
6911,2013/4/20,No
6912,2015/7/19,No
6913,2014/2/18,No
6914,2013/8/19,No
6915,2011/6/30,No
6916,2013/4/17,No
6917,2016/4/19,No
6918,2009/9/18,No
6919,2013/11/18,No
6920,2016/10/11,No
6921,2012/2/8,No
6922,2015/1/7,No
6923,2016/8/8,No
6924,2016/4/11,No
6925,2009/1/20,No
6926,2017/5/15,Yes
6927,2010/10/17,No
6928,2013/7/9,No
6929,2014/12/11,No
6930,2012/3/20,No
6931,2016/10/4,No
6932,2013/6/5,No
6933,2011/1/20,No
6934,2014/9/6,Yes
6935,2012/6/19,No
6936,2016/10/1,Yes
6937,2017/5/5,No
6938,2010/9/21,No
6939,2012/3/21,No
6940,2009/2/20,No
6941,2010/6/14,No
6942,2014/8/11,No
6943,2010/6/1,No
6944,2015/10/12,No
6945,2014/11/6,No
6946,2009/5/15,No
6947,2017/6/6,No
6948,2017/5/10,No
6949,2011/6/28,No
6950,2014/1/17,Yes
6951,2011/7/7,No
6952,2012/6/15,Yes
6953,2014/11/25,No
6954,2013/3/24,No
6955,2009/9/26,No
6956,2014/1/15,No
6957,2013/10/31,No
6958,2017/3/16,Yes
6959,2013/1/4,No
6960,2017/2/21,No
6961,2009/2/5,No
6962,2015/10/2,No
6963,2012/10/31,No
6964,2016/10/26,No
6965,2015/10/24,No
6966,2008/11/19,No
6967,2012/10/4,No
6968,2015/4/11,No
6969,2011/5/6,No
6970,2013/12/17,No
6971,2016/4/2,No
6972,2014/4/27,No
6973,2016/2/7,No
6974,2016/6/29,No
6975,2009/3/20,No
6976,2013/6/24,No
6977,2009/9/10,No
6978,2016/11/18,No
6979,2017/2/20,No
6980,2015/2/25,Yes
6981,2015/10/8,No
6982,2009/7/1,No
6983,2017/1/29,No
6984,2012/2/24,No
6985,2014/1/22,No
6986,2011/3/7,No
6987,2009/1/26,No
6988,2011/8/13,No
6989,2014/9/5,No
6990,2009/1/24,No
6991,2011/7/24,No
6992,2009/9/12,No
6993,2015/8/30,No
6994,2015/7/19,Yes
6995,2013/1/3,No
6996,2009/8/10,No
6997,2012/5/19,No
6998,2014/9/15,No
6999,2012/10/2,No
7000,2014/8/26,No
7001,2017/4/7,No
7002,2014/6/25,No
7003,2009/1/11,No
7004,2015/8/26,No
7005,2016/9/29,No
7006,2014/9/24,No
7007,2014/1/4,No
7008,2015/2/5,No
7009,2015/12/11,No
7010,2010/10/13,No
7011,2011/11/2,No
7012,2013/7/1,Yes
7013,2016/2/14,No
7014,2016/9/14,Yes
7015,2011/1/4,No
7016,2010/5/1,No
7017,2011/7/7,No
7018,2009/1/27,No
7019,2013/4/4,No
7020,2012/5/1,No
7021,2008/11/19,No
7022,2015/4/11,No
7023,2015/3/18,No
7024,2016/4/13,No
7025,2016/10/13,No
7026,2013/5/27,No
7027,2013/5/22,No
7028,2009/1/25,Yes
7029,2016/2/14,No
7030,2012/7/20,No
7031,2012/9/3,No
7032,2009/3/10,No
7033,2016/11/22,No
7034,2013/8/22,No
7035,2016/11/14,No
7036,2014/10/27,No
7037,2009/11/19,No
7038,2009/3/9,No
7039,2017/6/6,No
7040,2017/3/22,No
7041,2017/4/29,No
7042,2012/2/27,No
7043,2009/2/9,No
7044,2009/9/23,Yes
7045,2016/12/30,No
7046,2014/4/14,No
7047,2011/9/27,Yes
7048,2014/7/27,Yes
7049,2016/11/13,Yes
7050,2009/11/23,No
7051,2016/10/6,No
7052,2014/9/3,No
7053,2015/12/29,No
7054,2014/9/9,Yes
7055,2011/1/20,No
7056,2013/12/30,No
7057,2014/6/16,No
7058,2009/1/15,No
7059,2016/4/29,Yes
7060,2013/3/28,No
7061,2013/4/27,No
7062,2011/1/12,No
7063,2014/12/14,No
7064,2015/1/19,No
7065,2012/8/7,Yes
7066,2013/4/5,No
7067,2013/4/2,No
7068,2008/10/10,Yes
7069,2013/10/8,No
7070,2009/6/23,No
7071,2014/1/14,No
7072,2017/5/12,No
7073,2012/8/9,No
7074,2011/2/2,No
7075,2012/8/27,No
7076,2010/6/4,Yes
7077,2011/8/9,No
7078,2015/10/5,No
7079,2013/12/22,No
7080,2014/2/11,No
7081,2016/11/8,No
7082,2014/3/10,No
7083,2010/7/9,No
7084,2012/4/25,No
7085,2010/2/3,No
7086,2012/11/24,No
7087,2009/3/1,No
7088,2012/1/8,No
7089,2015/6/10,No
7090,2012/5/3,No
7091,2010/3/11,No
7092,2012/1/14,No
7093,2015/3/3,No
7094,2010/2/22,Yes
7095,2011/9/15,No
7096,2013/7/29,No
7097,2016/5/5,No
7098,2015/2/11,No
7099,2015/6/8,No
7100,2015/6/20,No
7101,2009/3/10,No
7102,2012/11/22,No
7103,2013/1/8,No
7104,2014/5/6,No
7105,2010/12/17,No
7106,2016/7/16,Yes
7107,2015/11/17,No
7108,2016/2/24,No
7109,2009/9/14,No
7110,2016/7/20,Yes
7111,2015/1/1,No
7112,2013/12/31,No
7113,2009/9/6,No
7114,2009/12/3,No
7115,2014/3/1,Yes
7116,2012/6/22,Yes
7117,2013/12/22,Yes
7118,2012/11/5,No
7119,2013/9/26,No
7120,2010/3/13,No
7121,2013/7/15,No
7122,2009/12/25,No
7123,2012/2/19,No
7124,2017/1/1,No
7125,2011/3/18,No
7126,2012/5/16,No
7127,2016/9/24,No
7128,2009/1/7,No
7129,2012/6/17,No
7130,2016/3/28,No
7131,2016/1/16,No
7132,2010/11/7,No
7133,2012/4/25,No
7134,2009/2/1,No
7135,2010/9/29,No
7136,2013/3/13,No
7137,2014/4/3,No
7138,2009/5/11,No
7139,2014/11/17,No
7140,2015/8/26,No
7141,2010/5/13,No
7142,2011/10/16,No
7143,2013/8/16,No
7144,2012/2/19,No
7145,2009/8/26,No
7146,2016/4/27,No
7147,2015/9/1,No
7148,2015/1/3,No
7149,2009/11/30,No
7150,2017/5/6,No
7151,2011/9/19,Yes
7152,2014/1/17,No
7153,2010/5/8,No
7154,2012/11/23,No
7155,2015/8/4,No
7156,2014/2/18,No
7157,2009/1/18,No
7158,2014/3/10,No
7159,2017/4/14,No
7160,2014/4/9,No
7161,2014/4/7,No
7162,2009/12/7,No
7163,2011/2/6,No
7164,2010/7/22,No
7165,2011/5/14,No
7166,2010/12/11,Yes
7167,2013/7/1,No
7168,2015/5/17,No
7169,2011/3/27,No
7170,2014/3/23,No
7171,2010/9/20,No
7172,2012/5/13,No
7173,2016/5/30,No
7174,2012/11/12,No
7175,2016/6/1,No
7176,2010/1/9,No
7177,2013/7/19,No
7178,2015/3/22,No
7179,2011/6/26,No
7180,2009/12/30,No
7181,2013/7/13,No
7182,2011/7/15,No
7183,2016/8/1,No
7184,2009/10/22,No
7185,2016/6/30,No
7186,2013/9/30,Yes
7187,2015/1/14,Yes
7188,2009/12/10,No
7189,2012/7/27,No
7190,2011/7/18,No
7191,2011/11/18,No
7192,2016/12/14,Yes
7193,2016/1/4,Yes
7194,2015/3/9,No
7195,2011/3/30,No
7196,2016/1/10,No
7197,2011/2/8,No
7198,2011/11/10,Yes
7199,2009/4/17,No
7200,2010/11/25,Yes
7201,2014/9/1,No
7202,2012/11/23,No
7203,2012/4/1,Yes
7204,2016/2/4,No
7205,2012/2/29,No
7206,2008/8/8,No
7207,2011/9/5,No
7208,2009/3/4,No
7209,2014/12/1,No
7210,2017/4/26,Yes
7211,2014/3/17,No
7212,2012/4/7,No
7213,2016/5/3,No
7214,2012/7/21,No
7215,2016/6/12,No
7216,2012/10/11,Yes
7217,2012/8/1,No
7218,2013/7/25,No
7219,2014/1/13,No
7220,2015/6/17,No
7221,2014/8/9,No
7222,2013/8/30,No
7223,2014/3/31,No
7224,2009/3/27,No
7225,2015/6/8,No
7226,2013/5/23,Yes
7227,2011/6/28,No
7228,2013/7/31,No
7229,2011/3/19,No
7230,2013/6/22,No
7231,2016/9/21,Yes
7232,2012/4/28,No
7233,2016/6/17,No
7234,2015/5/10,No
7235,2009/9/1,Yes
7236,2009/6/13,Yes
7237,2011/8/17,Yes
7238,2009/8/23,No
7239,2014/6/29,Yes
7240,2010/3/3,No
7241,2010/12/12,No
7242,2015/2/28,Yes
7243,2010/10/30,No
7244,2013/6/25,No
7245,2010/7/7,No
7246,2013/5/22,No
7247,2011/11/18,No
7248,2010/2/2,No
7249,2012/2/9,No
7250,2009/9/8,No
7251,2009/5/2,No
7252,2011/6/14,No
7253,2011/11/3,No
7254,2014/7/25,No
7255,2014/12/16,No
7256,2013/12/14,No
7257,2013/1/23,No
7258,2014/11/18,No
7259,2011/7/10,Yes
7260,2012/5/14,No
7261,2014/3/5,No
7262,2012/6/6,No
7263,2012/3/26,No
7264,2009/1/20,No
7265,2012/1/25,No
7266,2014/3/30,No
7267,2017/3/16,No
7268,2014/12/19,No
7269,2012/1/16,No
7270,2010/9/2,No
7271,2015/10/25,No
7272,2012/7/8,No
7273,2017/6/23,No
7274,2010/4/15,No
7275,2014/1/25,No
7276,2014/1/24,No
7277,2015/10/13,No
7278,2016/11/27,No
7279,2012/9/25,No
7280,2015/7/2,No
7281,2014/2/3,Yes
7282,2014/3/12,No
7283,2013/3/10,No
7284,2012/9/30,No
7285,2013/1/1,No
7286,2014/1/7,No
7287,2010/5/2,No
7288,2010/8/27,No
7289,2013/6/7,No
7290,2017/4/5,No
7291,2010/6/9,Yes
7292,2016/8/14,No
7293,2014/3/7,No
7294,2010/7/25,No
7295,2013/9/24,No
7296,2014/7/6,No
7297,2016/7/18,No
7298,2012/11/7,No
7299,2015/3/18,No
7300,2015/5/29,No
7301,2016/11/15,No
7302,2009/1/12,No
7303,2016/11/28,No
7304,2012/6/18,No
7305,2012/2/28,No
7306,2015/2/28,No
7307,2009/4/13,No
7308,2013/8/18,No
7309,2012/5/30,No
7310,2013/5/12,No
7311,2010/4/21,No
7312,2010/9/26,No
7313,2015/5/3,No
7314,2015/7/15,No
7315,2015/8/6,No
7316,2013/11/29,Yes
7317,2011/3/14,No
7318,2015/7/1,No
7319,2010/8/20,No
7320,2012/10/18,Yes
7321,2015/4/21,No
7322,2011/8/24,No
7323,2010/8/10,Yes
7324,2013/10/13,No
7325,2017/5/19,Yes
7326,2013/6/30,No
7327,2014/3/12,No
7328,2014/11/16,No
7329,2016/9/9,No
7330,2013/6/15,No
7331,2012/8/8,Yes
7332,2017/6/15,No
7333,2016/9/25,No
7334,2017/2/14,No
7335,2016/12/14,Yes
7336,2016/10/16,No
7337,2009/4/2,Yes
7338,2013/8/8,No
7339,2009/1/2,No
7340,2014/4/27,Yes
7341,2013/11/30,No
7342,2013/11/8,No
7343,2014/4/19,No
7344,2014/9/3,Yes
7345,2010/12/25,Yes
7346,2010/5/9,No
7347,2009/9/6,No
7348,2013/6/1,Yes
7349,2014/3/2,No
7350,2015/6/6,No
7351,2015/2/7,No
7352,2009/1/15,No
7353,2012/2/27,No
7354,2009/6/17,No
7355,2010/3/22,No
7356,2015/9/1,No
7357,2016/8/2,Yes
7358,2015/11/15,No
7359,2016/10/25,No
7360,2013/7/21,No
7361,2014/7/23,No
7362,2013/1/20,No
7363,2009/4/8,No
7364,2016/4/15,No
7365,2012/6/23,No
7366,2012/1/19,No
7367,2009/5/27,No
7368,2013/12/18,No
7369,2010/9/2,Yes
7370,2011/6/6,No
7371,2014/2/20,No
7372,2009/5/1,No
7373,2011/9/1,Yes
7374,2011/11/23,Yes
7375,2012/3/15,No
7376,2014/7/8,No
7377,2010/1/29,No
7378,2012/2/2,Yes
7379,2016/10/23,No
7380,2015/12/28,No
7381,2011/10/22,No
7382,2017/1/31,No
7383,2010/3/21,No
7384,2017/4/18,No
7385,2015/4/13,No
7386,2014/8/7,No
7387,2009/10/5,No
7388,2015/7/13,No
7389,2012/3/20,No
7390,2015/12/6,No
7391,2014/3/7,No
7392,2009/1/8,No
7393,2012/10/24,No
7394,2011/3/29,No
7395,2009/11/6,No
7396,2013/6/22,Yes
7397,2013/4/28,No
7398,2009/2/28,No
7399,2012/4/16,No
7400,2011/1/15,No
7401,2017/6/10,No
7402,2010/7/11,No
7403,2012/9/21,Yes
7404,2013/12/11,No
7405,2013/9/2,No
7406,2011/9/19,No
7407,2011/5/25,No
7408,2014/12/12,No
7409,2014/11/26,No
7410,2016/2/5,No
7411,2015/8/10,Yes
7412,2014/5/1,No
7413,2015/3/29,No
7414,2017/3/13,No
7415,2016/1/28,No
7416,2012/9/12,No
7417,2017/4/27,No
7418,2010/3/10,No
7419,2013/12/30,No
7420,2012/8/4,No
7421,2012/1/4,No
7422,2014/4/18,No
7423,2015/12/22,No
7424,2013/9/16,Yes
7425,2015/4/5,No
