Date,RainTomorrow
2009/9/16,No
2011/11/23,No
2015/7/6,No
2012/6/26,No
2016/8/25,No
2010/6/18,No
2015/12/20,Yes
2017/2/4,No
2013/3/22,No
2010/8/23,Yes
2015/3/11,No
2015/12/26,No
2017/4/19,No
2010/11/12,No
2014/10/6,No
2013/6/2,No
2013/3/16,Yes
2012/7/18,No
2015/10/3,No
2009/12/10,Yes
2009/5/11,No
2015/12/25,No
2012/9/27,No
2013/1/24,No
2010/7/10,Yes
2015/8/3,No
2009/5/12,No
2009/3/8,No
2009/9/8,No
2012/8/25,No
2008/10/22,Yes
2016/10/13,No
2014/11/1,No
2014/12/23,No
2013/7/8,No
2013/1/15,No
2015/7/22,Yes
2014/11/13,No
2016/2/23,No
2016/11/11,No
2010/9/9,Yes
2015/6/9,Yes
2013/7/12,Yes
2013/10/3,No
2014/11/28,No
2009/10/16,No
2010/10/24,No
2014/3/14,No
2015/12/14,No
2013/1/15,No
2013/10/8,Yes
2014/5/30,Yes
2014/4/12,No
2016/12/31,No
2016/2/5,No
2011/5/16,No
2011/1/22,Yes
2016/8/20,No
2011/5/16,No
2011/9/25,No
2014/12/8,No
2014/1/29,No
2011/2/18,No
2015/2/23,No
2015/7/6,No
2012/9/5,Yes
2009/2/20,No
2010/5/1,No
2011/10/16,No
2010/11/8,No
2011/2/16,No
2009/7/1,Yes
2014/6/23,No
2015/2/6,No
2009/2/23,No
2012/11/25,No
2010/12/24,No
2016/8/1,No
2015/11/28,No
2017/3/22,No
2010/8/22,No
2009/3/1,No
2011/5/11,No
2015/11/24,No
2015/8/21,Yes
2010/4/3,No
2012/6/18,No
2011/8/9,No
2009/7/17,No
2012/2/24,No
2014/12/23,No
2014/11/20,Yes
2014/12/5,Yes
2014/2/22,No
2012/11/9,No
2016/6/14,No
2011/2/22,No
2013/12/25,No
2013/12/15,No
2015/12/12,No
2015/3/17,No
2013/6/25,No
2014/4/9,No
2009/12/17,No
2009/10/7,No
2009/5/26,No
2011/2/18,No
2013/5/8,Yes
2009/4/14,No
2010/12/25,No
2011/5/27,No
2012/7/8,No
2010/11/3,Yes
2014/3/2,No
2010/9/17,No
2013/11/20,No
2015/7/7,Yes
2014/1/5,No
2013/9/8,No
2016/6/19,No
2010/3/29,No
2008/8/26,No
2010/5/14,No
2010/8/30,No
2012/9/24,No
2011/2/15,No
2013/3/19,No
2011/5/21,No
2014/10/15,No
2013/7/18,No
2013/11/13,No
2010/1/3,No
2014/5/15,No
2015/12/11,Yes
2013/9/6,No
2009/5/4,No
2017/5/13,No
2009/12/16,No
2013/1/25,No
2011/1/16,No
2012/6/7,No
2009/8/22,No
2016/12/17,No
2016/2/29,No
2015/2/9,No
2011/8/25,No
2013/6/29,No
2010/7/21,No
2011/7/24,Yes
2012/5/1,No
2015/12/22,Yes
2009/12/18,No
2014/8/12,No
2012/1/6,No
2012/4/15,No
2017/3/29,Yes
2016/1/2,No
2009/2/27,No
2014/1/5,No
2015/7/3,No
2013/7/12,No
2017/1/2,No
2012/9/14,No
2009/4/7,No
2015/11/28,No
2014/3/19,Yes
2011/10/5,No
2014/8/7,No
2009/2/25,No
2016/1/22,No
2014/11/11,No
2010/6/19,No
2014/11/26,No
2012/8/3,No
2012/9/1,No
2017/2/21,No
2014/12/27,No
2014/5/2,No
2015/12/9,No
2013/6/26,No
2011/3/16,Yes
2011/8/2,No
2015/3/1,Yes
2013/7/27,No
2016/8/1,Yes
2015/11/10,No
2015/1/12,No
2010/10/16,Yes
2009/7/6,No
2009/2/18,No
2010/4/28,No
2010/12/17,No
2013/9/22,No
2014/2/3,Yes
2017/6/14,No
2010/12/24,No
2017/4/10,Yes
2015/1/28,No
2013/1/15,No
2011/7/25,No
2014/5/29,No
2009/4/18,No
2014/6/15,No
2013/12/5,No
2015/12/14,No
2009/10/2,No
2015/9/28,No
2016/12/18,No
2013/1/27,No
2010/10/29,No
2011/3/28,No
2008/12/10,No
2009/6/30,Yes
2011/11/7,Yes
2013/6/1,Yes
2011/3/12,No
2015/7/24,No
2016/6/12,No
2017/5/11,No
2010/12/24,No
2011/2/2,No
2015/4/9,No
2016/12/6,No
2008/8/25,No
2016/8/4,Yes
2014/3/24,No
2013/6/16,No
2015/7/13,No
2014/10/7,No
2012/1/13,No
2010/8/19,Yes
2012/1/18,No
2010/6/14,No
2015/2/17,No
2014/1/11,No
2016/7/6,No
2009/4/21,No
2009/10/26,No
2013/1/1,No
2016/2/28,No
2008/8/1,Yes
2012/9/10,No
2015/6/25,No
2009/6/21,No
2009/2/10,No
2015/3/3,No
2013/3/12,No
2012/6/10,No
2009/8/19,No
2016/7/31,No
2012/7/31,No
2015/5/27,No
2010/4/16,No
2011/6/4,No
2017/6/4,No
2012/2/14,No
2016/11/21,No
2016/12/9,No
2017/1/4,No
2015/4/29,No
2014/1/17,No
2016/3/15,No
2010/12/25,No
2009/11/8,No
2010/9/21,No
2016/12/28,No
2016/4/30,Yes
2008/11/26,Yes
2014/5/19,No
2015/12/14,No
2015/6/21,No
2012/6/15,No
2009/3/5,No
2010/12/8,No
2015/9/2,Yes
2012/5/27,No
2016/1/10,No
2009/7/6,No
2013/5/23,No
2014/6/4,No
2011/3/21,No
2013/11/4,No
2013/11/24,No
2013/8/22,Yes
2014/11/16,No
2015/5/26,No
2010/11/10,Yes
2009/10/13,No
2015/1/3,Yes
2017/2/22,No
2012/8/8,Yes
2010/1/6,No
2014/11/21,No
2017/6/17,No
2012/4/20,No
2013/8/9,No
2013/9/12,No
2013/5/19,No
2012/6/17,No
2011/5/16,No
2017/3/26,No
2011/12/25,Yes
2009/11/16,No
2011/10/1,No
2014/9/4,No
2012/2/13,No
2013/5/1,No
2015/8/2,No
2009/6/23,Yes
2016/7/10,No
2013/11/1,No
2011/9/20,No
2013/4/27,No
2012/7/2,No
2009/8/24,No
2014/5/20,No
2012/1/10,No
2012/7/28,No
2016/4/16,No
2008/9/28,No
2011/5/23,No
2011/8/4,No
2009/2/14,No
2014/6/29,Yes
2016/6/10,Yes
2013/3/31,No
2011/8/22,No
2011/7/12,No
2011/8/18,No
2010/1/11,No
2014/5/7,No
2009/10/7,No
2013/12/11,No
2017/6/2,No
2010/2/13,No
2010/1/21,No
2014/12/10,No
2015/8/26,Yes
2009/5/3,No
2013/1/19,No
2010/8/11,No
2012/1/14,No
2014/6/22,No
2010/7/18,No
2012/6/20,No
2017/5/1,No
2010/6/4,Yes
2014/11/30,No
2012/5/9,Yes
2011/11/8,No
2010/5/1,No
2016/12/12,No
2009/4/29,No
2015/11/7,No
2010/2/10,No
2016/12/6,No
2010/2/25,No
2016/10/6,Yes
2014/10/30,No
2013/8/21,No
2012/5/21,No
2013/11/10,No
2012/2/2,Yes
2013/8/30,Yes
2009/11/21,No
2013/1/31,No
2012/6/14,No
2017/6/11,No
2013/10/3,No
2011/6/18,Yes
2009/5/12,No
2016/5/15,No
2011/9/7,No
2009/3/19,No
2009/6/25,No
2011/5/5,No
2009/10/30,No
2016/9/11,Yes
2009/9/27,Yes
2015/2/25,No
2016/11/17,No
2009/6/25,No
2014/9/13,No
2009/11/20,Yes
2013/9/10,No
2012/7/3,No
2011/5/5,No
2013/7/27,No
2008/5/13,No
2010/5/25,Yes
2013/6/27,No
2011/9/20,No
2017/6/22,Yes
2011/10/23,No
2015/5/16,No
2012/10/22,No
2011/5/14,No
2015/1/25,No
2016/4/22,No
2013/5/6,No
2016/5/5,No
2011/10/19,No
2012/4/23,No
2009/5/12,No
2012/2/7,No
2016/9/6,No
2012/2/23,No
2016/1/10,No
2010/4/27,No
2017/6/24,No
2008/12/30,No
2011/2/15,No
2010/4/21,No
2016/8/15,No
2011/5/26,No
2012/5/12,No
2012/11/14,No
2011/7/12,No
2010/1/30,No
2012/10/4,No
2010/5/23,No
2016/2/27,No
2016/1/13,No
2009/3/11,No
2010/8/4,No
2009/7/2,Yes
2017/5/26,No
2013/7/22,No
2011/10/10,No
2012/3/25,No
2015/12/6,No
2012/5/4,No
2015/9/24,No
2013/4/19,No
2016/10/5,No
2015/11/2,No
2008/1/12,No
2011/1/1,No
2017/4/24,No
2010/8/16,No
2009/6/3,Yes
2013/9/14,No
2014/2/24,No
2014/8/16,Yes
2009/6/2,Yes
2015/5/29,No
2016/7/1,No
2009/11/25,No
2010/4/26,No
2014/1/11,No
2014/4/30,Yes
2016/7/14,No
2014/5/23,No
2012/9/6,No
2012/10/13,No
2013/3/26,No
2015/10/29,No
2009/7/22,No
2016/1/3,Yes
2016/8/15,No
2014/11/17,No
2015/4/18,No
2016/4/28,Yes
2016/7/19,Yes
2014/3/17,No
2015/6/5,No
2015/1/31,No
2012/4/2,No
2010/4/26,No
2012/3/9,No
2009/7/5,No
2009/6/6,No
2016/4/28,No
2012/3/16,No
2012/1/24,No
2013/11/7,No
2016/2/7,No
2015/11/5,No
2015/4/7,Yes
2011/9/28,Yes
2009/7/27,No
2017/6/7,No
2010/6/18,Yes
2011/11/5,No
2009/5/29,No
2011/6/19,No
2011/2/14,No
2008/12/4,No
2011/12/4,No
2016/6/15,No
2015/4/8,No
2015/5/23,No
2015/3/8,No
2012/8/9,Yes
2016/11/26,No
2009/3/28,No
2016/7/1,No
2010/6/22,No
2010/2/21,No
2012/7/30,No
2015/3/24,No
2016/3/13,No
2016/2/11,No
2016/12/7,No
2010/1/6,No
2013/6/4,No
2017/2/19,Yes
2016/1/8,No
2009/6/20,Yes
2010/2/15,No
2012/3/2,Yes
2012/3/30,No
2010/5/20,No
2015/8/14,No
2010/7/2,No
2016/2/12,No
2017/3/30,No
2013/8/14,No
2015/3/7,No
2009/1/11,No
2014/8/10,No
2014/8/23,Yes
2009/5/13,No
2011/10/29,No
2016/2/7,No
2016/6/14,No
2013/10/22,Yes
2015/11/20,No
2011/6/2,No
2013/1/8,No
2010/10/27,No
2013/9/28,No
2014/10/20,Yes
2014/9/3,No
2016/7/16,Yes
2012/7/14,Yes
2010/4/30,No
2011/2/14,No
2010/3/18,No
2015/3/9,No
2015/7/10,Yes
2015/3/9,No
2010/9/25,No
2014/10/22,No
2016/1/28,No
2011/5/5,No
2010/6/3,No
2011/10/22,Yes
2011/2/1,No
2013/10/14,No
2014/10/6,Yes
2017/3/30,Yes
2008/8/2,Yes
2012/4/9,No
2012/7/20,No
2015/10/1,No
2017/5/1,No
2015/1/9,No
2013/3/18,No
2010/11/2,Yes
2010/6/7,No
2017/1/15,No
2009/3/5,No
2013/1/14,Yes
2012/6/10,Yes
2011/8/20,No
2013/5/25,No
2011/1/28,No
2009/4/4,No
2016/9/3,No
2016/12/16,No
2014/9/9,No
2014/6/8,No
2016/8/31,Yes
2016/5/16,No
2012/6/29,No
2014/7/5,No
2011/3/15,Yes
2011/9/5,No
2015/12/7,No
2016/3/23,Yes
2013/3/5,No
2011/9/13,No
2014/9/6,No
2010/6/3,No
2016/7/6,No
2014/7/15,Yes
2012/3/1,Yes
2015/6/4,No
2009/2/2,No
2015/7/29,No
2012/1/24,No
2016/1/26,Yes
2016/2/14,No
2010/11/14,Yes
2014/9/20,No
2015/1/8,No
2013/9/9,No
2014/9/28,No
2013/10/6,No
2010/7/19,Yes
2014/2/11,No
2011/5/10,No
2012/3/9,No
2009/6/20,No
2014/7/1,No
2009/8/5,Yes
2011/10/19,No
2009/2/11,No
2011/1/19,No
2016/11/21,No
2013/11/3,No
2013/6/4,No
2010/7/16,No
2016/5/15,Yes
2009/4/17,No
2012/3/9,No
2011/7/26,No
2011/7/22,No
2013/12/24,No
2013/12/29,No
2015/4/27,No
2011/1/10,No
2011/10/12,No
2010/2/10,No
2012/7/26,No
2016/12/9,No
2011/2/27,No
2013/1/24,No
2016/10/16,No
2013/4/4,No
2014/8/4,No
2016/4/24,No
2016/2/12,No
2013/8/12,No
2016/10/28,No
2009/9/5,No
2013/4/22,Yes
2012/7/20,No
2016/7/1,No
2016/12/25,No
2016/4/14,No
2014/8/26,Yes
2012/5/7,No
2010/9/2,No
2014/1/22,Yes
2014/7/3,No
2017/6/20,Yes
2009/4/2,No
2011/2/19,No
2017/3/27,Yes
2014/12/27,No
2012/1/23,No
2014/4/4,No
2013/9/16,Yes
2014/5/15,No
2011/8/29,No
2014/12/17,No
2009/9/12,No
2013/7/17,Yes
2010/1/3,No
2009/11/12,No
2016/10/7,No
2009/5/17,No
2016/8/3,No
2014/8/3,No
2011/11/26,No
2013/8/30,No
2012/10/27,No
2009/12/21,No
2011/6/2,Yes
2009/11/20,Yes
2008/11/25,No
2011/7/13,No
2009/5/2,No
2013/11/4,No
2016/3/15,No
2015/2/28,No
2016/8/25,No
2013/9/16,Yes
2015/1/12,No
2010/10/14,Yes
2009/1/23,No
2011/1/31,No
2010/12/16,No
2009/6/17,No
2012/5/21,No
2013/6/22,No
2011/6/18,No
2015/11/14,No
2016/7/24,Yes
2016/8/11,No
2016/3/9,No
2015/10/15,No
2010/6/4,No
2012/8/15,No
2014/3/29,Yes
2014/9/8,No
2012/9/22,No
2017/3/29,No
2014/3/10,No
2014/9/10,Yes
2009/4/18,No
2010/1/28,Yes
2014/2/7,No
2017/4/14,No
2016/3/19,No
2010/1/10,No
2017/5/23,Yes
2009/5/10,Yes
2011/11/21,No
2009/5/24,Yes
2014/5/22,Yes
2010/4/12,No
2017/2/14,No
2016/4/4,No
2016/3/29,No
2011/8/13,No
2010/7/26,No
2014/6/14,No
2013/9/1,No
2014/3/23,No
2012/8/26,Yes
2013/12/25,No
2011/7/2,No
2009/1/1,No
2010/8/9,No
2012/11/15,No
2015/5/24,No
2011/5/21,No
2013/12/28,No
2015/4/11,No
2009/11/17,No
2010/3/4,No
2012/9/23,Yes
2012/1/11,No
2014/7/16,Yes
2015/6/19,Yes
2015/4/15,No
2012/11/2,No
2013/3/13,No
2016/1/1,No
2013/8/2,Yes
2014/12/29,No
2014/3/12,No
2011/8/9,No
2013/5/30,Yes
2010/2/5,No
2013/6/16,No
2010/2/15,Yes
2013/8/9,Yes
2013/9/12,No
2010/1/26,No
2009/11/8,No
2010/8/15,No
2009/3/14,No
2014/8/5,No
2012/2/8,No
2011/1/8,Yes
2015/10/21,No
2009/2/6,Yes
2016/8/19,No
2012/10/22,Yes
2013/12/8,No
2015/4/29,No
2011/6/5,Yes
2016/9/27,Yes
2011/11/17,No
2010/6/25,No
2010/11/25,Yes
2011/1/25,No
2014/1/24,No
2013/9/22,No
2014/11/27,No
2011/3/15,No
2009/4/3,No
2011/1/26,No
2013/8/17,No
2016/3/3,No
2009/9/26,No
2014/7/19,Yes
2011/11/25,Yes
2010/7/23,No
2016/10/4,Yes
2016/11/1,No
2010/3/3,No
2009/7/10,No
2013/8/17,No
2013/9/29,No
2015/3/12,No
2015/4/20,No
2012/2/15,No
2015/11/26,No
2009/12/26,No
2013/5/18,Yes
2010/6/23,Yes
2009/10/23,No
2017/6/20,No
2009/2/7,Yes
2015/12/27,No
2014/7/29,No
2017/3/10,No
2015/9/7,No
2014/2/7,No
2015/12/18,No
2015/4/13,No
2012/2/24,No
2013/6/5,No
2013/4/5,No
2016/8/17,No
2013/12/17,No
2016/5/4,No
2015/8/16,No
2009/5/20,No
2013/7/9,No
2010/9/6,No
2010/2/28,No
2010/9/16,No
2014/10/24,Yes
2014/6/2,No
2015/6/29,No
2011/5/12,No
2016/6/2,No
2010/1/30,No
2017/2/1,No
2012/2/13,No
2009/6/24,No
2010/9/11,No
2015/10/23,No
2011/10/13,No
2013/11/17,Yes
2010/2/15,Yes
2016/6/11,No
2015/7/28,No
2013/1/25,No
2013/9/24,No
2009/3/4,No
2012/6/26,Yes
2014/12/26,No
2016/2/7,No
2012/2/25,Yes
2010/6/13,No
2014/4/23,No
2013/4/6,Yes
2015/6/4,No
2012/1/5,No
2016/10/10,No
2010/6/9,No
2011/3/28,Yes
2011/7/28,No
2013/10/31,No
2013/5/24,No
2015/7/9,No
2010/4/29,No
2010/6/11,No
2009/1/13,No
2017/1/16,No
2016/10/2,No
2008/11/8,No
2016/5/4,No
2011/12/16,No
2014/10/8,No
2010/10/9,No
2012/5/4,No
2015/6/29,No
2007/12/8,No
2014/4/8,No
2014/2/28,No
2010/5/17,No
2011/10/14,Yes
2010/2/27,No
2014/3/3,No
2010/8/8,No
2011/2/7,No
2013/6/12,No
2017/6/19,No
2012/11/8,No
2010/4/29,No
2016/10/31,No
2013/11/6,No
2012/3/30,No
2009/7/23,No
2012/1/15,No
2010/1/9,No
2012/3/30,No
2015/11/27,No
2009/3/25,No
2013/5/26,No
2017/2/14,No
2010/5/16,No
2010/12/22,No
2014/8/23,No
2010/8/3,Yes
2015/5/18,No
2010/3/27,No
2013/10/24,No
2015/3/13,No
2011/10/1,No
2016/3/5,No
2010/2/7,No
2010/8/1,No
2014/1/25,No
2014/6/5,Yes
2015/10/21,No
2009/6/24,No
2010/8/28,No
2017/2/2,No
2014/5/10,No
2011/5/3,No
2010/6/13,No
2016/10/18,No
2017/1/3,No
2015/12/28,No
2013/7/18,No
2011/7/30,No
2015/4/15,No
2013/5/20,Yes
2015/5/27,No
2014/4/24,No
2010/12/18,No
2013/7/23,No
2014/8/26,No
2014/1/1,Yes
2015/7/24,No
2009/4/15,Yes
2013/12/15,No
2014/4/2,No
2009/10/23,No
2017/4/21,No
2011/12/6,No
2009/10/20,No
2013/11/9,No
2010/10/22,No
2016/9/23,No
2015/7/26,No
2016/2/5,No
2010/11/25,No
2017/5/26,No
2011/2/27,No
2015/11/1,No
2015/5/14,Yes
2011/1/10,Yes
2014/9/30,No
2011/6/21,No
2014/11/25,No
2010/1/13,No
2012/7/13,No
2012/9/11,No
2014/8/15,No
2012/9/12,No
2013/5/5,No
2016/3/27,No
2012/10/5,No
2010/9/6,No
2016/4/7,No
2016/8/26,No
2017/1/11,No
2013/8/11,No
2009/5/5,Yes
2009/5/12,No
2010/10/23,No
2016/4/22,No
2012/10/26,No
2013/12/21,Yes
2011/3/9,No
2009/6/24,No
2010/3/16,No
2015/9/10,No
2012/1/8,Yes
2016/1/24,No
2011/5/28,No
2009/4/16,No
2015/10/19,No
2011/3/17,No
2009/3/17,No
2013/4/12,No
2012/2/20,No
2013/11/29,No
2012/1/1,No
2011/9/28,No
2009/5/2,No
2012/11/23,No
2015/6/26,No
2016/3/4,No
2015/5/30,No
2014/6/28,No
2010/3/16,No
2016/3/28,No
2009/5/8,No
2017/4/28,No
2017/1/7,No
2014/10/12,No
2016/11/12,No
2009/6/25,No
2010/5/24,No
2011/5/10,No
2015/7/22,No
2010/3/17,No
2011/7/23,Yes
2015/10/24,No
2014/4/26,No
2010/6/27,No
2016/11/10,No
2012/7/28,No
2016/5/30,No
2008/11/21,Yes
2016/8/26,No
2015/8/14,No
2012/10/5,No
2010/7/28,Yes
2009/12/1,No
2015/8/30,No
2016/2/25,No
2014/7/21,No
2011/2/3,No
2010/5/7,No
2015/6/17,Yes
2014/1/29,Yes
2009/11/8,Yes
2009/4/9,No
2009/5/21,No
2011/11/7,No
2010/1/15,No
2014/3/11,No
2014/10/18,No
2013/10/1,No
2017/6/9,No
2016/11/25,No
2014/1/19,No
2015/10/13,No
2016/12/6,No
2012/3/10,No
2011/3/14,No
2012/4/4,No
2011/11/18,No
2014/3/3,No
2011/7/6,No
2016/3/30,No
2011/12/24,No
2013/9/26,No
2012/1/19,No
2016/1/31,Yes
2008/8/2,No
2010/1/29,No
2015/4/19,Yes
2015/2/17,No
2013/5/18,No
2011/6/6,No
2014/12/25,No
2011/10/12,Yes
2015/12/11,No
2009/4/23,No
2010/9/28,No
2010/7/9,No
2015/2/22,No
2010/3/10,Yes
2011/8/8,Yes
2013/8/15,No
2017/6/12,No
2013/3/18,No
2011/1/25,Yes
2009/8/19,No
2013/11/29,No
2013/10/30,No
2009/11/19,No
2014/5/5,No
2009/12/6,No
2016/12/1,Yes
2011/9/16,No
2012/5/23,No
2010/10/19,No
2010/10/11,No
2010/10/8,No
2016/7/21,Yes
2013/9/11,No
2017/5/30,No
2013/12/25,No
2009/8/12,Yes
2010/3/19,No
2012/5/29,No
2015/8/18,No
2016/11/3,No
2010/8/31,No
2014/5/9,No
2011/11/11,No
2010/7/13,No
2009/8/7,No
2009/2/12,No
2015/6/2,No
2010/12/5,No
2014/2/20,No
2016/10/5,Yes
2013/5/12,No
2015/2/25,No
2015/11/26,No
2008/7/18,No
2015/10/15,No
2015/1/31,No
2010/10/31,No
2010/5/18,No
2009/1/5,No
2016/11/24,No
2017/4/7,No
2016/6/11,No
2014/10/12,No
2013/6/22,No
2013/5/28,No
2014/4/26,Yes
2013/12/29,No
2014/5/5,No
2012/8/23,No
2016/10/3,No
2011/7/5,No
2013/1/28,No
2010/4/16,No
2014/12/12,No
2017/2/9,No
2010/7/29,Yes
2012/7/9,No
2011/11/17,No
2012/1/26,No
2008/12/17,No
2012/1/14,No
2013/3/27,No
2011/12/26,No
2010/10/6,No
2016/3/29,No
2017/5/28,No
2015/9/19,No
2009/2/18,No
2015/9/30,No
2011/2/14,No
2014/6/14,No
2009/5/20,Yes
2009/11/22,Yes
2015/4/13,No
2011/6/24,No
2009/11/13,No
2008/5/5,No
2017/6/5,No
2013/6/20,No
2009/7/27,No
2012/10/3,No
2017/4/11,No
2012/6/13,No
2012/3/21,No
2010/12/15,No
2015/12/15,No
2015/10/20,No
2009/8/12,No
2012/1/12,No
2016/4/20,No
2013/7/21,No
2012/2/25,No
2014/11/23,No
2017/3/1,No
2009/2/11,No
2012/6/2,Yes
2015/7/22,Yes
2008/8/15,No
2013/10/8,No
2010/6/6,No
2016/10/28,No
2009/9/4,Yes
2012/11/23,No
2013/1/24,No
2012/3/21,No
2010/9/29,Yes
2017/5/16,No
2015/5/18,No
2012/6/11,No
2015/8/23,Yes
2013/7/2,No
2016/2/4,No
2009/11/3,No
2016/1/30,No
2009/3/13,No
2009/4/1,No
2011/8/15,No
2010/4/8,Yes
2011/11/3,No
2008/4/13,No
2015/11/20,No
2012/7/26,No
2015/3/13,No
2010/6/29,No
2016/2/16,No
2011/6/8,No
2015/7/29,No
2012/11/23,No
2011/5/8,Yes
2017/3/18,Yes
2015/11/23,No
2014/7/12,No
2010/3/19,No
2012/10/27,No
2012/5/7,No
2009/11/1,No
2011/11/27,Yes
2014/8/20,Yes
2014/7/11,No
2012/4/26,No
2010/3/27,No
2012/4/27,Yes
2009/1/31,No
2011/5/4,No
2014/11/7,No
2009/1/6,No
2014/6/21,No
2016/10/30,No
2010/6/3,Yes
2012/11/14,No
2015/3/3,Yes
2016/3/28,No
2013/5/27,No
2016/6/5,Yes
2010/6/19,No
2009/8/21,Yes
2009/5/25,No
2012/3/8,No
2014/11/14,No
2016/4/9,No
2008/7/7,No
2009/11/14,No
2017/6/20,No
2011/1/28,No
2009/9/1,Yes
2016/6/4,Yes
2015/10/5,No
2011/9/9,No
2016/7/5,No
2009/1/12,No
2012/5/14,No
2016/12/11,No
2013/8/26,No
2017/3/15,No
2009/9/23,No
2014/6/8,No
2008/11/30,No
2010/7/5,No
2013/4/7,No
2010/10/4,No
2010/5/28,Yes
2012/3/15,No
2014/12/12,No
2009/5/16,No
2010/10/17,No
2015/10/30,No
2012/3/13,No
2016/2/19,No
2016/2/20,No
2015/12/26,Yes
2011/8/4,No
2016/12/30,Yes
2009/6/5,No
2011/12/22,No
2011/1/25,No
2010/6/6,Yes
2011/6/6,No
2016/10/25,No
2016/11/16,Yes
2016/11/23,No
2011/1/23,No
2009/6/26,No
2009/4/3,No
2011/3/5,No
2015/9/13,No
2009/7/24,No
2010/3/24,No
2016/8/24,Yes
2009/6/7,No
2016/8/13,No
2014/1/10,No
2012/4/9,No
2015/1/13,No
2012/5/25,No
2010/8/13,No
2012/10/3,No
2014/11/9,No
2016/12/14,No
2015/11/21,No
2011/12/6,No
2016/12/8,Yes
2014/12/14,No
2014/1/30,No
2013/9/19,No
2010/8/11,Yes
2012/8/16,No
2015/12/9,No
2012/2/9,No
2012/4/25,No
2015/4/3,Yes
2012/6/30,No
2017/6/3,Yes
2014/4/17,No
2016/3/6,No
2011/2/5,No
2012/5/22,No
2010/6/9,Yes
2014/8/4,No
2016/5/7,No
2013/7/2,No
2014/7/20,No
2016/2/8,No
2012/8/21,No
2015/12/13,No
2015/2/6,No
2014/11/1,No
2016/2/9,No
2011/3/2,No
2013/3/24,No
2008/7/18,No
2015/3/6,No
2012/2/6,No
2012/2/18,No
2013/9/23,No
2014/5/31,No
2012/7/9,No
2009/6/5,No
2014/9/14,No
2009/9/21,No
2009/9/18,No
2014/5/10,No
2011/7/26,No
2015/3/7,No
2013/4/24,No
2014/3/18,No
2009/12/27,Yes
2011/1/1,No
2009/12/27,Yes
2016/7/8,Yes
2016/10/28,No
2013/5/21,No
2011/9/25,Yes
2013/6/18,No
2016/12/2,No
2014/5/15,No
2016/9/23,No
2014/9/1,Yes
2013/8/9,Yes
2011/7/21,Yes
2015/7/28,No
2016/9/5,No
2014/12/17,No
2014/4/24,No
2013/3/14,No
2014/8/12,Yes
2017/1/19,No
2014/12/26,No
2010/8/11,No
2011/5/26,No
2010/7/20,No
2011/5/1,No
2015/10/21,No
2012/9/26,Yes
2009/5/22,No
2009/11/11,No
2009/10/10,No
2014/8/13,No
2012/2/3,Yes
2009/6/23,Yes
2011/7/12,No
2013/7/3,No
2013/4/10,No
2014/3/14,No
2013/11/14,No
2014/12/1,Yes
2014/3/2,No
2011/6/26,No
2009/7/20,No
2009/7/29,Yes
2016/12/31,No
2011/3/13,No
2011/7/13,No
2010/7/10,No
2017/1/19,No
2013/4/11,No
2015/7/3,Yes
2013/6/14,No
2009/6/7,No
2016/9/2,No
2012/3/10,No
2017/3/14,No
2014/11/26,No
2017/2/20,No
2013/9/6,No
2016/8/7,No
2014/2/17,No
2015/10/19,No
2016/2/19,No
2014/2/17,No
2017/4/17,No
2015/3/11,No
2016/4/1,No
2013/12/19,No
2011/12/9,No
2016/8/3,Yes
2011/6/21,Yes
2013/5/6,No
2012/11/30,No
2014/1/7,No
2012/2/1,Yes
2009/1/1,No
2013/7/14,No
2010/5/11,No
2007/11/18,No
2015/6/6,No
2009/3/24,No
2009/2/27,No
2014/11/6,No
2011/11/21,Yes
2013/7/16,No
2009/7/23,No
2012/2/7,No
2016/3/27,No
2015/12/10,No
2012/7/26,No
2009/5/30,No
2012/9/4,No
2015/3/3,No
2014/6/29,Yes
2009/7/23,Yes
2009/9/23,No
2011/10/12,No
2016/10/11,No
2015/11/15,No
2011/1/25,No
2008/4/16,Yes
2008/7/29,No
2011/7/5,No
2011/5/4,No
2014/1/3,No
2016/10/20,Yes
2017/6/24,No
2013/4/19,No
2017/3/31,No
2014/11/13,No
2011/2/6,Yes
2016/9/3,No
2011/12/31,No
2016/1/14,No
2014/1/21,No
2016/5/29,No
2014/10/9,No
2012/7/8,No
2016/8/7,No
2013/12/3,Yes
2013/12/9,Yes
2010/3/23,No
2013/9/4,No
2016/10/2,Yes
2016/4/15,No
2016/2/7,No
2008/7/28,Yes
2009/4/28,No
2013/12/23,No
2014/1/8,No
2009/12/8,No
2010/1/15,No
2011/6/10,No
2011/1/13,No
2017/5/18,No
2016/9/26,No
2010/9/29,No
2010/6/9,No
2015/3/2,No
2012/11/22,No
2015/12/9,No
2009/8/24,No
2012/9/9,No
2014/8/21,No
2011/10/8,No
2010/1/24,No
2013/8/3,No
2014/5/2,No
2010/2/28,Yes
2010/12/21,Yes
2009/2/27,No
2017/3/23,No
2011/12/23,No
2012/6/28,No
2013/8/30,No
2016/6/28,No
2016/12/21,No
2010/10/1,No
2009/1/17,No
2011/5/30,Yes
2012/1/14,No
2010/8/18,No
2014/8/16,Yes
2016/3/20,No
2013/4/5,Yes
2015/10/29,No
2014/2/6,Yes
2013/10/16,Yes
2013/8/20,No
2008/4/17,Yes
2016/3/8,No
2011/12/3,No
2014/12/25,No
2010/4/25,Yes
